comments,star,movie_cht,movie_eng
這是一群少年的青春物語，透過自己犯過的錯了解人性的惡，走出生活的僵局面對自己和人生，因為懂了生命的不簡單，所以更要不怕苦的排除萬難。完整心得 https://goo.gl/3aXtwt,5,電影版聲之形,      A Silent Voice : the Movie
建議先看過原作漫畫再去看電影比較能理解畢竟電影把小學這部分精簡了很多比較著重高中時期~,4,電影版聲之形,      A Silent Voice : the Movie
"不要被工讀生騙了!!
這部片，哥兩年前就在網路上看過了，
上網搜尋一下就有了喔！",1,電影版聲之形,      A Silent Voice : the Movie
年度最令人感動的電影,5,電影版聲之形,      A Silent Voice : the Movie
好看,5,電影版聲之形,      A Silent Voice : the Movie
感人，好看，大推,5,電影版聲之形,      A Silent Voice : the Movie
想看!!!!,5,電影版聲之形,      A Silent Voice : the Movie
畫風精緻、導演技法、視覺語言、符號暗示都比真人日本電影的層次還高！劇情又感人！具有教育意義！！！.........好像寫成了神作了...,5,電影版聲之形,      A Silent Voice : the Movie
推薦影片https://www.youtube.com/watch?v=LnkEKn0EoPs非常推薦給所有學生去看，所有職場生活的人去看，甚至這可以當作學校的教材，透過這部聲之形的作品，細膩又深入的探討霸凌這議題，我們都必須去好好的去學習、好好的去反省，人際關係這門必修的課程。(除非...你不用與人相處),5,電影版聲之形,      A Silent Voice : the Movie
蠻寫實的片，如果想當作一般動畫片看得不推薦，因為過程中蠻寫實的，歡樂成分較少。但是個人非常推薦這部片，意境詮釋得很好。寫出霸凌者，加害者，旁觀者，被害者各種心境但是實際上霸凌別人的人可能很難以因此不霸凌別人吧，像電影中演出的反過來被霸凌後可能才會體會被害者的心情當然希望能藉此讓霸凌者感同身受啦T __ T++電影中上有彌補的機會現實中想要彌補的機會可能很小，而對方人生中永遠都有著被霸凌的過去。,4,電影版聲之形,      A Silent Voice : the Movie
能傳達心意的不只是聲音，好好的用眼睛看更用心去感受每個人事物!我想這是聲之形想要傳達的吧!,5,電影版聲之形,      A Silent Voice : the Movie
真的是一部超棒的作品❤❤❤,5,電影版聲之形,      A Silent Voice : the Movie
"這部真的很令人感動ㄚ
一定要看！",5,電影版聲之形,      A Silent Voice : the Movie
用畫面告訴我們事情 無須對白 也能訴說很多道理,5,電影版聲之形,      A Silent Voice : the Movie
還ok嘍，會心一笑～,3,海灘救護隊,      Baywatch
對於晚上想要輕鬆一下的人來說是非常適合的電影～電影裡不管美女帥哥都可以看個爽，甚至還有慢動作播放～偶爾有安插一些好笑的內容，看完以後心情覺得還不錯,4,海灘救護隊,      Baywatch
真的從頭笑到尾,5,海灘救護隊,      Baywatch
好看，好笑，無冷場,5,海灘救護隊,      Baywatch
還滿好看的，都有笑點，可以去電影院看的！,5,海灘救護隊,      Baywatch
普通,2,海灘救護隊,      Baywatch
不錯看,4,海灘救護隊,      Baywatch
好看,5,海灘救護隊,      Baywatch
好笑又好看😂,5,海灘救護隊,      Baywatch
普通,3,海灘救護隊,      Baywatch
好看好笑推,5,海灘救護隊,      Baywatch
中前段好笑 _ 中後段就開始不怎麼好笑了 好笑的點並不多 劇情薄弱 壞人也不怎麼壞 （笑點總是圍繞在性器官上）,3,海灘救護隊,      Baywatch
這部片其實就是搞笑電影 然後加上一堆美女秀身材 劇情一定沒什麼爆點 因為爆點都在人物身上 可以當做輕鬆的飯後電影看,5,海灘救護隊,      Baywatch
4.5顆星吧！塔塔rio真的是太正了！放鬆心情博君一笑，值得一看。,5,海灘救護隊,      Baywatch
沒有多少心得感想 更沒有人生啟示啦  但就算你心情再不好 一定會忍不住哈哈大笑 因為笑點笑梗很多 看完心情輕鬆愉快地走出電影院,4,海灘救護隊,      Baywatch
對話有梗很好笑，戲裡每位女演員都超辣的啦！推～,5,海灘救護隊,      Baywatch
好看～沒看過一定要去看ㄟ,5,海灘救護隊,      Baywatch
爛透了，下流到不行,1,海灘救護隊,      Baywatch
推,5,海灘救護隊,      Baywatch
蠻好笑的。開心小品,5,海灘救護隊,      Baywatch
算是不錯看的搞笑片,5,海灘救護隊,      Baywatch
真的很好看也很好笑我覺得比神鬼奇航內容還多一點!!心情不好的人可以去笑一下,5,海灘救護隊,      Baywatch
好看！裡面的女主角都好辣！,5,海灘救護隊,      Baywatch
最下面暴雷是怎樣?,5,海灘救護隊,      Baywatch
"爛鳥片
巨石最後居然掛了！！
而且女主角跟男主角還結婚
片尾有甄子丹彩蛋喔～記得不要先走
會有2",3,海灘救護隊,      Baywatch
好笑,5,海灘救護隊,      Baywatch
懷念日劇海灘男孩,3,海灘救護隊,      Baywatch
帥,5,海灘救護隊,      Baywatch
搞笑→普通性感→中下劇情→中下(雖然劇情本來就不是重點)大扣分的是：有露出男性的第三點 ← 這個超級扣分,2,海灘救護隊,      Baywatch
還ok啦很好笑，劇情就那樣囉，巨石強森片頭那也太帥哈哈哈哈哈超好笑,4,海灘救護隊,      Baywatch
真的很普普 ,1,海灘救護隊,      Baywatch
"在家看就好，真心話
說是喜劇片沒笑點
說是劇情片也沒劇情
一顆星給演員，不能再多了",1,海灘救護隊,      Baywatch
好看又好笑,5,海灘救護隊,      Baywatch
內容非常經典，真的很好笑~,5,海灘救護隊,      Baywatch
預期是一部搞笑片的別去看了 ,1,海灘救護隊,      Baywatch
Rock就是帥,5,海灘救護隊,      Baywatch
超好笑超好看！！,5,海灘救護隊,      Baywatch
"還可以 普普通通
一般喜劇 適合放鬆不用用大腦
男的帥 女的正",4,海灘救護隊,      Baywatch
笑點滿多的，喜劇好看,5,海灘救護隊,      Baywatch
"有些笑點是好笑,下班後放鬆心情看看是不錯!!",3,海灘救護隊,      Baywatch
無聊,1,海灘救護隊,      Baywatch
"夠刺激夠好笑
推
有巨石強森就是票房保證",5,海灘救護隊,      Baywatch
跟強尼的片都好難看,1,海灘救護隊,      Baywatch
"好看啊 有笑點有美女
上面亂掰劇情的是工讀生嗎？",5,海灘救護隊,      Baywatch
有巨石強森就是好看,5,海灘救護隊,      Baywatch
很多梗都實在很難笑......,2,海灘救護隊,      Baywatch
非常普通，笑點其實也不怎麼好笑，非常失望，只剩男女主角可以看，但為了看大奶卻沒什麼露，真的失望,3,海灘救護隊,      Baywatch
好多梗，好好笑,4,海灘救護隊,      Baywatch
真的不錯！本來以為是賣肌肉又沒腦的喜劇片，沒想到是部有劇情的好片，推～,5,海灘救護隊,      Baywatch
是一部很放鬆的搞笑賣肉片,5,海灘救護隊,      Baywatch
好笑不錯看!,5,海灘救護隊,      Baywatch
裏頭的梗我太喜歡了~~~好好笑啦!!!!推薦看,5,海灘救護隊,      Baywatch
第一次進電影院看到想睡覺，無聊的劇情，壞人也不太壞就是一個走和平路線的片，然後就睡著了,1,海灘救護隊,      Baywatch
很養眼，也很好笑啊!,5,海灘救護隊,      Baywatch
雖然有部分劇情轉的有一點點硬! 但還算滿能接受的雖然劇情走向幾乎全都猜的到但滿多安排都算滿好笑的! 畢竟我覺得最大的賣點還是帥哥美女嚕不看劇情女生看帥氣柴克+大肌肉，男生則看波濤洶湧個人是覺得還頗適合下班放鬆看,5,海灘救護隊,      Baywatch
😂😂😂,5,海灘救護隊,      Baywatch
好笑又好看真的真的真的,5,海灘救護隊,      Baywatch
好看喔,5,海灘救護隊,      Baywatch
好看！！！！,5,海灘救護隊,      Baywatch
怎麼講呢，元素都到了，但是笑果做得不夠到位，還是惡鄰纏身比較讚,4,海灘救護隊,      Baywatch
溫馨的毛孩電影　好看！感動！,5,為了與你相遇,      A Dog’Spurpose
好看。,5,為了與你相遇,      A Dog’Spurpose
從頭到尾都猜到劇情，就是不斷用狗狗的死來騙眼淚而已,2,為了與你相遇,      A Dog’Spurpose
看完都想養一隻狗了超好看 又感人推,5,為了與你相遇,      A Dog’Spurpose
超好看 快哭死了 電影有笑有淚是部好電影,5,為了與你相遇,      A Dog’Spurpose
超催淚,5,為了與你相遇,      A Dog’Spurpose
難看,1,為了與你相遇,      A Dog’Spurpose
每一次的輪迴都感動萬分,5,為了與你相遇,      A Dog’Spurpose
超級無敵好看超感動👍👍👍👍,5,為了與你相遇,      A Dog’Spurpose
感人的好電影，請好好愛護毛小孩，他比任何人都還純真，比任何人都還愛你,5,為了與你相遇,      A Dog’Spurpose
還是國外地大適合養狗，讓狗兒有活動空間,5,為了與你相遇,      A Dog’Spurpose
又感人又精彩！！！,5,為了與你相遇,      A Dog’Spurpose
未看先評,5,為了與你相遇,      A Dog’Spurpose
哭的好慘，但又很好笑,5,為了與你相遇,      A Dog’Spurpose
good,5,為了與你相遇,      A Dog’Spurpose
朋友說狗狗一直轉世都是狗，是否業障太深所以無法轉世為人,1,為了與你相遇,      A Dog’Spurpose
"其實在戲院看並沒有想像中的催淚(我只小哭一下,但有人哭得好大聲),但看完後卻會一直回想,尤其回家後看到自己的狗狗,希望她下輩子投胎成人,再來與我相遇",5,為了與你相遇,      A Dog’Spurpose
有劇情  笑中帶淚,5,為了與你相遇,      A Dog’Spurpose
真的很感人,5,為了與你相遇,      A Dog’Spurpose
看完後!我也覺得我現在的妞寶也是萊麗投胎來的!!,5,為了與你相遇,      A Dog’Spurpose
有養動物的人一定會有感覺的好電影，希望大家都能珍惜自己身邊的毛小孩😢😢😢,5,為了與你相遇,      A Dog’Spurpose
真的很感人，在狗狗的世界裡主人就是它的全世界。一直想養狗，但是想到狗狗過世一定會很難過所以就沒有勇氣養。光是看到電影敘述就飆淚。不過還好我沒有前排那個女生哭得那麼誇張哈哈。,4,為了與你相遇,      A Dog’Spurpose
可以,5,為了與你相遇,      A Dog’Spurpose
感人、溫馨、有趣、好好活在當下,5,為了與你相遇,      A Dog’Spurpose
中間真的很好入睡,3,為了與你相遇,      A Dog’Spurpose
不推........ 滿無聊的,1,為了與你相遇,      A Dog’Spurpose
https://www.facebook.com/ajay.reeves.1/posts/1917857271767196?pnref=story,1,為了與你相遇,      A Dog’Spurpose
"真的很好看！
難怪會得到4.8顆星",5,為了與你相遇,      A Dog’Spurpose
我不喜歡寵物家人也不喜歡寵物其實對於這個題材沒啥興趣但是看了預告之後，就產生一點點興趣可是害怕像過去一堆日本狗狗電影一樣過於催淚以至於抱持著試片的感覺去看(沒有很期待)進電影院後卻發現這個片型在新竹的威秀電影院內幾乎客滿我真的很佩服導演對於動物動態的掌握每一個鏡頭每一個細節藉由狗狗主觀視覺去帶到與人類互動的情感真的很棒很溫馨的一個小品推薦給大家去看.....不知覺得.. 你會發出 : 好可愛...  的尖叫聲^^,5,為了與你相遇,      A Dog’Spurpose
狗狗很可愛.劇情很感人.哭了好幾次.尤其最後一段.當男主角發現那隻狗就是以前養的那隻.超催淚.有養狗的人特別有感觸.狗真的是人類最忠誠的朋友.值得我們愛他.照顧牠一輩子,5,為了與你相遇,      A Dog’Spurpose
https://www.facebook.com/ajay.reeves.1/posts/1917857271767196?pnref=story,1,為了與你相遇,      A Dog’Spurpose
https://www.facebook.com/ajay.reeves.1/posts/1917857271767196?pnref=story,1,為了與你相遇,      A Dog’Spurpose
狗狗好可愛 但劇情稍嫌不足,4,為了與你相遇,      A Dog’Spurpose
超好看又感人的電影 哭不停 愛狗的人一定要去看 狗真的是人類最忠實的朋友,5,為了與你相遇,      A Dog’Spurpose
